ZON_NM,DATE,px_mean,px_max
Jeollabuk-do,20180413,34.5416666667,54
Jeollabuk-do,20180414,13.1666666667,28
Jeollabuk-do,20180415,65.5416666667,157
Jeollabuk-do,20180416,36.1666666667,56
Jeollabuk-do,20180417,60.7083333333,117
Jeollabuk-do,20180418,65.5416666667,124
Jeollabuk-do,20180419,47.1666666667,80
Jeollabuk-do,20180420,53.9166666667,82
Jeollabuk-do,20180421,52.875,78
Jeollabuk-do,20180422,33.3333333333,44
Jeollabuk-do,20180423,15.8695652174,37
Jeollabuk-do,20180424,6.21739130435,12
Jeollabuk-do,20180425,20.7083333333,36
Jeollabuk-do,20180426,30.7916666667,59
Jeollabuk-do,20180427,35.0416666667,49
Jeollabuk-do,20180428,42.8333333333,72
Jeollabuk-do,20180429,39.3333333333,65
Jeollabuk-do,20180430,47.0416666667,75
Jeollabuk-do,20180501,31.0416666667,40
Jeollabuk-do,20180502,25.5,47
Jeollabuk-do,20180503,37.25,55
Jeollabuk-do,20180504,33.6666666667,45
Jeollabuk-do,20180505,24.3076923077,40
Jeollabuk-do,20180506,13.7083333333,30
Jeollabuk-do,20180507,17.0,34
Jeollabuk-do,20180508,20.625,41
Jeollabuk-do,20180509,20.5833333333,37
Jeollabuk-do,20180510,29.5416666667,44
Jeollabuk-do,20180511,38.9583333333,60
Jeollabuk-do,20180512,19.9166666667,43
Jeollabuk-do,20180513,18.8333333333,59
Jeollabuk-do,20180514,38.4444444444,76
Jeollabuk-do,20180515,51.1666666667,76
Jeollabuk-do,20180516,21.3043478261,42
Jeollabuk-do,20180517,14.625,29
Jeollabuk-do,20180518,25.0,67
Jeollabuk-do,20180519,13.2083333333,38
Jeollabuk-do,20180520,12.25,37
Jeollabuk-do,20180521,18.4583333333,35
Jeollabuk-do,20180522,25.8333333333,44
Jeollabuk-do,20180523,27.5263157895,68
Jeollabuk-do,20180524,73.0,106
Jeollabuk-do,20180525,82.0,106
Jeollabuk-do,20180526,72.1666666667,94
Jeollabuk-do,20180527,55.7916666667,76
Jeollabuk-do,20180528,54.5,70
Jeollabuk-do,20180529,31.875,66
Jeollabuk-do,20180530,28.25,45
Jeollabuk-do,20180531,29.25,42
Jeollabuk-do,20180601,31.0416666667,57
Jeollabuk-do,20180602,30.0416666667,42
Jeollabuk-do,20180603,30.7916666667,52
Jeollabuk-do,20180604,32.75,49
Jeollabuk-do,20180605,39.875,58
Jeollabuk-do,20180606,33.6666666667,49
Jeollabuk-do,20180607,30.25,42
Jeollabuk-do,20180608,32.9166666667,45
Jeollabuk-do,20180609,49.9090909091,71
Jeollabuk-do,20180610,15.0416666667,55
Jeollabuk-do,20180611,16.875,34
Jeollabuk-do,20180612,17.9473684211,31
Jeollabuk-do,20180613,20.8333333333,37
Jeollabuk-do,20180614,37.3333333333,58
Jeollabuk-do,20180615,18.2916666667,54
Jeollabuk-do,20180616,21.5,46
Jeollabuk-do,20180617,33.0,56
Jeollabuk-do,20180618,38.8095238095,69
Jeollabuk-do,20180619,30.5,69
Jeollabuk-do,20180620,23.5,40
Jeollabuk-do,20180621,31.0833333333,42
Jeollabuk-do,20180622,29.3333333333,46
Jeollabuk-do,20180623,26.25,36
Jeollabuk-do,20180624,36.75,65
Jeollabuk-do,20180625,29.2916666667,43
Jeollabuk-do,20180626,27.625,42
Jeollabuk-do,20180627,7.25,18
Jeollabuk-do,20180628,7.79166666667,16
Jeollabuk-do,20180629,20.375,41
Jeollabuk-do,20180630,14.3333333333,39
Jeollabuk-do,20180701,5.20833333333,15
Jeollabuk-do,20180702,7.09090909091,19
Jeollabuk-do,20180703,10.7826086957,20
Jeollabuk-do,20180704,14.3913043478,41
Jeollabuk-do,20180705,14.4166666667,21
Jeollabuk-do,20180706,8.78571428571,35
Jeollabuk-do,20180707,7.29166666667,14
Jeollabuk-do,20180708,8.66666666667,25
Jeollabuk-do,20180709,6.625,14
Jeollabuk-do,20180710,19.5416666667,36
Jeollabuk-do,20180711,19.0416666667,30
Jeollabuk-do,20180712,13.75,33
Jeollabuk-do,20180713,8.69565217391,19
Jeollabuk-do,20180714,10.625,23
Jeollabuk-do,20180715,11.2173913043,26
Jeollabuk-do,20180716,15.0416666667,46
Jeollabuk-do,20180717,19.0833333333,36
Jeollabuk-do,20180718,21.7916666667,43
Jeollabuk-do,20180719,22.75,42
Jeollabuk-do,20180720,25.75,49
Jeollabuk-do,20180721,37.125,70
Jeollabuk-do,20180722,26.4166666667,47
Jeollabuk-do,20180723,13.9166666667,24
Jeollabuk-do,20180724,13.0416666667,31
Jeollabuk-do,20180725,17.0833333333,33
Jeollabuk-do,20180726,17.9583333333,36
Jeollabuk-do,20180727,20.6666666667,42
Jeollabuk-do,20180728,24.0416666667,41
Jeollabuk-do,20180729,12.7916666667,28
Jeollabuk-do,20180730,6.83333333333,13
Jeollabuk-do,20180731,16.5833333333,30
Jeollabuk-do,20180801,24.4583333333,54
Jeollabuk-do,20180802,20.5833333333,34
Jeollabuk-do,20180803,16.6666666667,29
Jeollabuk-do,20180804,18.875,26
Jeollabuk-do,20180805,17.9166666667,28
Jeollabuk-do,20180806,18.2,25
Jeollabuk-do,20180807,3.0,3
Jeollabuk-do,20180808,15.8695652174,22
Jeollabuk-do,20180809,15.75,21
Jeollabuk-do,20180810,25.7083333333,45
Jeollabuk-do,20180811,15.2916666667,32
Jeollabuk-do,20180812,16.125,39
Jeollabuk-do,20180813,17.125,27
Jeollabuk-do,20180814,18.8333333333,37
Jeollabuk-do,20180815,19.4583333333,30
Jeollabuk-do,20180816,11.75,28
Jeollabuk-do,20180817,9.25,15
Jeollabuk-do,20180818,12.1666666667,22
Jeollabuk-do,20180819,17.75,28
Jeollabuk-do,20180820,23.5833333333,43
Jeollabuk-do,20180821,21.0833333333,37
Jeollabuk-do,20180822,18.0833333333,64
Jeollabuk-do,20180823,8.20833333333,14
Jeollabuk-do,20180824,8.79166666667,21
Jeollabuk-do,20180825,15.4583333333,25
Jeollabuk-do,20180826,8.08333333333,20
Jeollabuk-do,20180827,4.83333333333,11
Jeollabuk-do,20180828,10.4166666667,18
Jeollabuk-do,20180829,11.0833333333,17
Jeollabuk-do,20180830,8.91304347826,22
Jeollabuk-do,20180831,8.39130434783,18
Jeollabuk-do,20180901,16.2083333333,27
Jeollabuk-do,20180902,9.79166666667,16
Jeollabuk-do,20180903,13.5,27
Jeollabuk-do,20180904,11.2608695652,22
Jeollabuk-do,20180905,13.7916666667,18
Jeollabuk-do,20180906,15.0833333333,24
Jeollabuk-do,20180907,15.9166666667,27
Jeollabuk-do,20180908,14.5,24
Jeollabuk-do,20180909,16.9166666667,27
Jeollabuk-do,20180910,11.5,23
Jeollabuk-do,20180911,13.875,37
Jeollabuk-do,20180912,13.6666666667,23
Jeollabuk-do,20180913,13.875,19
Jeollabuk-do,20180914,8.375,21
Jeollabuk-do,20180915,9.21739130435,21
Jeollabuk-do,20180916,20.2916666667,31
Jeollabuk-do,20180917,18.2083333333,33
Jeollabuk-do,20180918,21.375,29
Jeollabuk-do,20180919,21.375,33
Jeollabuk-do,20180920,14.25,37
Jeollabuk-do,20180921,5.95833333333,16
Jeollabuk-do,20180922,20.4166666667,34
Jeollabuk-do,20180923,22.75,35
Jeollabuk-do,20180924,13.25,25
Jeollabuk-do,20180925,10.0416666667,21
Jeollabuk-do,20180926,8.375,19
Jeollabuk-do,20180927,8.0,17
Jeollabuk-do,20180928,10.2916666667,18
Jeollabuk-do,20180929,9.29166666667,19
Jeollabuk-do,20180930,11.4583333333,30
Jeollabuk-do,20181001,10.875,24
Jeollabuk-do,20181002,13.7083333333,28
Jeollabuk-do,20181003,14.625,28
Jeollabuk-do,20181004,16.0,24
Jeollabuk-do,20181005,4.90909090909,15
Jeollabuk-do,20181006,8.73913043478,20
Jeollabuk-do,20181007,18.4583333333,34
Jeollabuk-do,20181008,15.875,39
Jeollabuk-do,20181009,16.5416666667,29
Jeollabuk-do,20181010,14.9047619048,23
Jeollabuk-do,20181011,10.6086956522,25
Jeollabuk-do,20181012,14.1666666667,37
Jeollabuk-do,20181013,17.625,39
Jeollabuk-do,20181014,23.875,44
Jeollabuk-do,20181015,36.0,56
Jeollabuk-do,20181016,30.3333333333,59
Jeollabuk-do,20181017,21.3333333333,37
Jeollabuk-do,20181018,21.1428571429,46
Jeollabuk-do,20181019,12.1363636364,35
Jeollabuk-do,20181020,22.125,45
Jeollabuk-do,20181021,25.8333333333,41
Jeollabuk-do,20181022,35.4583333333,53
Jeollabuk-do,20181023,35.4583333333,60
Jeollabuk-do,20181024,27.5416666667,52
Jeollabuk-do,20181025,29.0416666667,54
Jeollabuk-do,20181026,23.4583333333,56
Jeollabuk-do,20181027,14.75,28
Jeollabuk-do,20181028,21.0,59
Jeollabuk-do,20181029,11.5416666667,27
Jeollabuk-do,20181030,12.875,31
Jeollabuk-do,20181031,14.5,31
Jeju-do,20180301,41.8571428571,97
Jeju-do,20180302,30.2916666667,66
Jeju-do,20180303,17.375,31
Jeju-do,20180304,15.4347826087,41
Jeju-do,20180305,4.91666666667,22
Jeju-do,20180306,22.6666666667,62
Jeju-do,20180307,25.3043478261,81
Jeju-do,20180308,20.3043478261,55
Jeju-do,20180309,46.2272727273,98
Jeju-do,20180310,28.9230769231,80
Jeju-do,20180311,41.4090909091,81
Jeju-do,20180312,28.0434782609,73
Jeju-do,20180313,15.7727272727,39
Jeju-do,20180314,20.125,50
Jeju-do,20180315,19.9047619048,51
Jeju-do,20180316,23.9523809524,66
Jeju-do,20180317,29.55,65
Jeju-do,20180318,20.0,45
Jeju-do,20180319,13.5,47
Jeju-do,20180320,19.2941176471,38
Jeju-do,20180321,5.68421052632,23
Jeju-do,20180322,13.3333333333,33
Jeju-do,20180323,29.875,68
Jeju-do,20180324,69.1666666667,127
Jeju-do,20180325,53.3333333333,91
Jeju-do,20180326,64.0416666667,110
Jeju-do,20180327,51.5416666667,80
Jeju-do,20180328,37.2916666667,71
Jeju-do,20180329,36.9523809524,72
Jeju-do,20180330,38.1739130435,87
Jeju-do,20180331,38.1666666667,88
Jeju-do,20180401,39.5416666667,76
Jeju-do,20180402,21.9130434783,58
Jeju-do,20180403,21.05,56
Jeju-do,20180404,17.5217391304,41
Jeju-do,20180405,13.2105263158,37
Jeju-do,20180406,56.9473684211,122
Jeju-do,20180407,38.625,67
Jeju-do,20180408,44.875,76
Jeju-do,20180409,66.1818181818,130
Jeju-do,20180410,25.1666666667,52
Jeju-do,20180411,41.0416666667,88
Jeju-do,20180412,30.25,84
Jeju-do,20180413,31.8333333333,69
Jeju-do,20180414,8.26315789474,40
Jeju-do,20180415,107.25,256
Jeju-do,20180416,41.6086956522,62
Jeju-do,20180417,96.6666666667,152
Jeju-do,20180418,74.8,119
Jeju-do,20180419,49.9166666667,121
Jeju-do,20180420,50.1428571429,98
Jeju-do,20180421,27.0833333333,62
Jeju-do,20180422,12.5833333333,38
Jeju-do,20180423,6.19047619048,13
Jeju-do,20180424,8.0625,40
Jeju-do,20180425,17.7727272727,50
Jeju-do,20180426,26.0,59
Jeju-do,20180427,26.6363636364,71
Jeju-do,20180428,53.2916666667,94
Jeju-do,20180429,63.0,106
Jeju-do,20180430,22.9583333333,49
Jeju-do,20180501,24.3181818182,50
Jeju-do,20180502,9.2,26
Jeju-do,20180503,35.8636363636,78
Jeju-do,20180504,39.7,78
Jeju-do,20180505,25.1363636364,57
Jeju-do,20180506,11.4166666667,29
Jeju-do,20180507,12.0434782609,44
Jeju-do,20180508,18.0434782609,41
Jeju-do,20180509,25.9166666667,58
Jeju-do,20180510,31.3043478261,69
Jeju-do,20180511,26.3636363636,66
Jeju-do,20180512,11.5,24
Jeju-do,20180513,9.61904761905,33
Jeju-do,20180514,39.1666666667,80
Jeju-do,20180515,25.2272727273,49
Jeju-do,20180516,5.21739130435,16
Jeju-do,20180517,13.7727272727,54
Jeju-do,20180518,13.625,45
Jeju-do,20180519,16.625,36
Jeju-do,20180520,20.4166666667,46
Jeju-do,20180521,29.7916666667,54
Jeju-do,20180522,19.7083333333,41
Jeju-do,20180523,18.6956521739,62
Jeju-do,20180524,56.25,79
Jeju-do,20180525,34.1666666667,59
Jeju-do,20180526,16.9166666667,38
Jeju-do,20180527,29.0,50
Jeju-do,20180528,15.875,40
Jeju-do,20180529,15.4166666667,26
Jeju-do,20180530,14.5,25
Jeju-do,20180531,23.4583333333,43
Jeju-do,20180601,28.375,41
Jeju-do,20180602,28.6666666667,43
Jeju-do,20180603,28.75,39
Jeju-do,20180604,22.1666666667,40
Jeju-do,20180605,17.25,33
Jeju-do,20180606,26.1666666667,39
Jeju-do,20180607,25.875,45
Jeju-do,20180608,24.375,44
Jeju-do,20180609,37.4166666667,72
Jeju-do,20180610,19.7083333333,36
Jeju-do,20180611,15.25,41
Jeju-do,20180612,15.9583333333,32
Jeju-do,20180613,16.5,28
Jeju-do,20180614,22.3043478261,46
Jeju-do,20180615,31.2083333333,59
Jeju-do,20180616,18.5833333333,35
Jeju-do,20180617,20.75,39
Jeju-do,20180618,26.125,43
Jeju-do,20180619,11.0,33
Jeju-do,20180620,12.0833333333,25
Jeju-do,20180621,17.3684210526,33
Jeju-do,20180622,22.5833333333,48
Jeju-do,20180623,18.6666666667,49
Jeju-do,20180624,18.6086956522,48
Jeju-do,20180625,15.7916666667,31
Jeju-do,20180626,11.5652173913,26
Jeju-do,20180627,17.625,36
Jeju-do,20180628,10.375,27
Jeju-do,20180629,14.5217391304,38
Jeju-do,20180630,5.79166666667,13
Jeju-do,20180701,12.1666666667,28
Jeju-do,20180702,13.2173913043,24
Jeju-do,20180703,12.3333333333,38
Jeju-do,20180704,25.4090909091,53
Jeju-do,20180705,16.0,33
Jeju-do,20180706,6.83333333333,15
Jeju-do,20180707,15.2173913043,51
Jeju-do,20180708,12.1363636364,33
Jeju-do,20180709,10.375,33
Jeju-do,20180710,15.3333333333,39
Jeju-do,20180711,14.2608695652,33
Jeju-do,20180712,16.9565217391,35
Jeju-do,20180713,13.8260869565,32
Jeju-do,20180714,16.0416666667,36
Jeju-do,20180715,24.7916666667,56
Jeju-do,20180716,29.1666666667,48
Jeju-do,20180717,31.5,62
Jeju-do,20180718,26.0869565217,60
Jeju-do,20180719,18.8333333333,49
Jeju-do,20180720,30.8333333333,64
Jeju-do,20180721,31.0416666667,61
Jeju-do,20180722,25.8333333333,79
Jeju-do,20180723,8.78260869565,22
Jeju-do,20180724,15.5652173913,33
Jeju-do,20180725,18.1666666667,52
Jeju-do,20180726,23.7391304348,57
Jeju-do,20180727,23.6818181818,52
Jeju-do,20180728,15.9130434783,41
Jeju-do,20180729,24.75,52
Jeju-do,20180730,21.9130434783,53
Jeju-do,20180731,20.9130434783,49
Jeju-do,20180801,21.875,49
Jeju-do,20180802,26.0833333333,84
Jeju-do,20180803,9.83333333333,19
Jeju-do,20180804,20.7083333333,40
Jeju-do,20180806,12.375,29
Jeju-do,20180807,21.3333333333,77
Jeju-do,20180808,24.05,58
Jeju-do,20180809,18.652173913,50
Jeju-do,20180810,20.1739130435,72
Jeju-do,20180811,22.5,58
Jeju-do,20180812,19.7826086957,49
Jeju-do,20180813,14.45,40
Jeju-do,20180814,18.0,55
Jeju-do,20180815,25.7894736842,65
Jeju-do,20180816,6.6,15
Jeju-do,20180817,16.0454545455,41
Jeju-do,20180818,33.4736842105,78
Jeju-do,20180819,17.4166666667,58
Jeju-do,20180820,16.8181818182,34
Jeju-do,20180821,24.6666666667,70
Jeju-do,20180822,20.4761904762,83
Jeju-do,20180823,13.4782608696,36
Jeju-do,20180824,26.5217391304,49
Jeju-do,20180825,23.0,63
Jeju-do,20180826,17.1739130435,33
Jeju-do,20180827,15.6666666667,38
Jeju-do,20180828,11.7368421053,33
Jeju-do,20180829,10.4583333333,27
Jeju-do,20180830,11.0833333333,25
Jeju-do,20180831,14.0833333333,28
Jeju-do,20180901,10.875,30
Jeju-do,20180902,12.7083333333,22
Jeju-do,20180903,13.4583333333,23
Jeju-do,20180904,20.7727272727,46
Jeju-do,20180905,21.75,47
Jeju-do,20180906,21.25,36
Jeju-do,20180907,24.125,44
Jeju-do,20180908,12.0416666667,27
Jeju-do,20180909,16.9583333333,35
Jeju-do,20180910,18.347826087,64
Jeju-do,20180911,19.0869565217,65
Jeju-do,20180912,22.2916666667,67
Jeju-do,20180913,3.95454545455,14
Jeju-do,20180914,13.25,34
Jeju-do,20180915,12.6666666667,58
Jeju-do,20180916,12.1818181818,43
Jeju-do,20180917,15.7916666667,27
Jeju-do,20180918,13.7916666667,32
Jeju-do,20180919,14.7916666667,35
Jeju-do,20180920,17.6666666667,34
Jeju-do,20180921,11.7391304348,28
Jeju-do,20180922,16.8333333333,34
Jeju-do,20180923,29.6956521739,54
Jeju-do,20180924,18.8695652174,42
Jeju-do,20180925,14.2173913043,39
Jeju-do,20180926,18.0909090909,57
Jeju-do,20180927,14.347826087,38
Jeju-do,20180928,18.4545454545,75
Jeju-do,20180929,8.125,14
Jeju-do,20180930,20.4583333333,75
Jeju-do,20181001,23.125,46
Jeju-do,20181002,14.9166666667,34
Jeju-do,20181003,14.25,32
Jeju-do,20181004,18.125,64
Jeju-do,20181005,4.5652173913,8
Jeju-do,20181006,16.875,31
Jeju-do,20181007,21.3333333333,36
Jeju-do,20181008,12.0,26
Jeju-do,20181009,17.4166666667,28
Jeju-do,20181010,15.4166666667,25
Jeju-do,20181011,10.9130434783,33
Jeju-do,20181012,11.4583333333,34
Jeju-do,20181013,13.9583333333,33
Jeju-do,20181014,17.375,28
Jeju-do,20181015,20.5416666667,33
Jeju-do,20181016,29.5416666667,45
Jeju-do,20181017,18.7083333333,29
Jeju-do,20181018,10.5833333333,20
Jeju-do,20181019,14.2727272727,33
Jeju-do,20181020,15.1666666667,30
Jeju-do,20181021,17.0434782609,42
Jeju-do,20181022,14.8333333333,24
Jeju-do,20181023,18.0416666667,59
Jeju-do,20181024,40.5,118
Jeju-do,20181025,33.0416666667,61
Jeju-do,20181026,27.25,46
Jeju-do,20181027,29.2916666667,43
Jeju-do,20181028,38.5416666667,68
Jeju-do,20181029,34.7083333333,78
Jeju-do,20181030,13.7142857143,37
Jeju-do,20181031,11.4166666667,51
Chungcheongnam-do,20180301,39.5,69
Chungcheongnam-do,20180302,49.1666666667,73
Chungcheongnam-do,20180303,44.0,65
Chungcheongnam-do,20180304,31.0416666667,62
Chungcheongnam-do,20180305,7.88235294118,18
Chungcheongnam-do,20180306,27.4583333333,65
Chungcheongnam-do,20180307,26.0416666667,45
Chungcheongnam-do,20180308,28.8636363636,77
Chungcheongnam-do,20180309,60.2083333333,76
Chungcheongnam-do,20180310,48.5416666667,76
Chungcheongnam-do,20180311,52.375,83
Chungcheongnam-do,20180312,97.75,156
Chungcheongnam-do,20180313,48.0416666667,107
Chungcheongnam-do,20180314,34.0833333333,132
Chungcheongnam-do,20180315,23.875,38
Chungcheongnam-do,20180316,16.6956521739,42
Chungcheongnam-do,20180317,27.5833333333,53
Chungcheongnam-do,20180318,44.75,60
Chungcheongnam-do,20180319,13.0416666667,50
Chungcheongnam-do,20180320,16.7083333333,35
Chungcheongnam-do,20180321,9.91666666667,24
Chungcheongnam-do,20180322,35.0416666667,66
Chungcheongnam-do,20180323,54.0833333333,71
Chungcheongnam-do,20180324,81.2083333333,127
Chungcheongnam-do,20180325,82.5,126
Chungcheongnam-do,20180326,62.4166666667,90
Chungcheongnam-do,20180327,69.4166666667,103
Chungcheongnam-do,20180328,45.7916666667,82
Chungcheongnam-do,20180329,48.4583333333,85
Chungcheongnam-do,20180330,50.9583333333,87
Chungcheongnam-do,20180331,60.0833333333,90
Chungcheongnam-do,20180401,79.5416666667,113
Chungcheongnam-do,20180402,59.75,98
Chungcheongnam-do,20180403,67.5,106
Chungcheongnam-do,20180404,16.0,54
Chungcheongnam-do,20180405,3.95652173913,8
Chungcheongnam-do,20180406,85.9166666667,266
Chungcheongnam-do,20180407,49.0,70
Chungcheongnam-do,20180408,44.25,83
Chungcheongnam-do,20180409,60.375,98
Chungcheongnam-do,20180410,43.4166666667,74
Chungcheongnam-do,20180411,63.5416666667,108
Chungcheongnam-do,20180412,44.5833333333,59
Chungcheongnam-do,20180413,35.7916666667,47
Chungcheongnam-do,20180414,18.0416666667,38
Chungcheongnam-do,20180415,87.5,211
Chungcheongnam-do,20180416,47.3333333333,78
Chungcheongnam-do,20180417,62.9583333333,164
Chungcheongnam-do,20180418,67.5833333333,104
Chungcheongnam-do,20180419,57.3333333333,96
Chungcheongnam-do,20180420,104.083333333,179
Chungcheongnam-do,20180421,61.0833333333,96
Chungcheongnam-do,20180422,35.4166666667,68
Chungcheongnam-do,20180423,12.4583333333,48
Chungcheongnam-do,20180424,8.81818181818,21
Chungcheongnam-do,20180425,38.5,80
Chungcheongnam-do,20180426,42.5,70
Chungcheongnam-do,20180427,49.2083333333,87
Chungcheongnam-do,20180428,49.2083333333,71
Chungcheongnam-do,20180429,41.375,82
Chungcheongnam-do,20180430,60.4166666667,102
Chungcheongnam-do,20180501,54.75,84
Chungcheongnam-do,20180502,23.9565217391,60
Chungcheongnam-do,20180503,45.2083333333,137
Chungcheongnam-do,20180504,43.875,91
Chungcheongnam-do,20180505,36.9166666667,66
Chungcheongnam-do,20180506,14.5416666667,35
Chungcheongnam-do,20180507,26.3333333333,54
Chungcheongnam-do,20180508,22.4166666667,62
Chungcheongnam-do,20180509,17.9473684211,50
Chungcheongnam-do,20180510,39.4583333333,73
Chungcheongnam-do,20180511,55.5833333333,77
Chungcheongnam-do,20180512,21.4166666667,42
Chungcheongnam-do,20180513,28.8333333333,55
Chungcheongnam-do,20180514,53.8333333333,82
Chungcheongnam-do,20180515,58.8333333333,77
Chungcheongnam-do,20180516,26.0,45
Chungcheongnam-do,20180517,22.5833333333,47
Chungcheongnam-do,20180518,13.8095238095,54
Chungcheongnam-do,20180519,12.6086956522,26
Chungcheongnam-do,20180520,12.7619047619,31
Chungcheongnam-do,20180521,21.0434782609,64
Chungcheongnam-do,20180522,24.7916666667,42
Chungcheongnam-do,20180523,51.5833333333,142
Chungcheongnam-do,20180524,77.2083333333,124
Chungcheongnam-do,20180525,77.0833333333,108
Chungcheongnam-do,20180526,65.2083333333,116
Chungcheongnam-do,20180527,57.7916666667,82
Chungcheongnam-do,20180528,54.125,108
Chungcheongnam-do,20180529,41.5833333333,67
Chungcheongnam-do,20180530,41.8333333333,87
Chungcheongnam-do,20180531,37.7083333333,78
Chungcheongnam-do,20180601,35.625,59
Chungcheongnam-do,20180602,29.625,49
Chungcheongnam-do,20180603,31.9583333333,51
Chungcheongnam-do,20180604,39.5,78
Chungcheongnam-do,20180605,42.25,72
Chungcheongnam-do,20180606,43.9583333333,93
Chungcheongnam-do,20180607,53.3333333333,83
Chungcheongnam-do,20180608,44.1666666667,75
Chungcheongnam-do,20180609,35.3333333333,60
Chungcheongnam-do,20180610,10.1,25
Chungcheongnam-do,20180611,14.2083333333,29
Chungcheongnam-do,20180612,19.2916666667,38
Chungcheongnam-do,20180613,27.0833333333,38
Chungcheongnam-do,20180614,22.75,41
Chungcheongnam-do,20180615,15.0833333333,23
Chungcheongnam-do,20180616,17.9166666667,41
Chungcheongnam-do,20180617,35.4583333333,66
Chungcheongnam-do,20180618,41.1904761905,63
Chungcheongnam-do,20180619,33.7083333333,51
Chungcheongnam-do,20180620,33.125,41
Chungcheongnam-do,20180621,34.7916666667,55
Chungcheongnam-do,20180622,32.25,54
Chungcheongnam-do,20180623,27.0833333333,41
Chungcheongnam-do,20180624,40.25,47
Chungcheongnam-do,20180625,41.3333333333,55
Chungcheongnam-do,20180626,35.7916666667,55
Chungcheongnam-do,20180627,14.0,20
Chungcheongnam-do,20180628,11.9583333333,21
Chungcheongnam-do,20180629,22.8333333333,49
Chungcheongnam-do,20180630,26.5,51
Chungcheongnam-do,20180701,8.08695652174,21
Chungcheongnam-do,20180702,8.70833333333,27
Chungcheongnam-do,20180703,13.125,24
Chungcheongnam-do,20180704,18.2916666667,31
Chungcheongnam-do,20180705,22.0,37
Chungcheongnam-do,20180706,8.79166666667,17
Chungcheongnam-do,20180707,7.29166666667,16
Chungcheongnam-do,20180708,9.625,15
Chungcheongnam-do,20180709,6.33333333333,10
Chungcheongnam-do,20180710,21.625,37
Chungcheongnam-do,20180711,28.375,38
Chungcheongnam-do,20180712,21.7894736842,38
Chungcheongnam-do,20180713,16.2083333333,26
Chungcheongnam-do,20180714,15.125,25
Chungcheongnam-do,20180715,16.5416666667,28
Chungcheongnam-do,20180716,22.9583333333,41
Chungcheongnam-do,20180717,29.9166666667,47
Chungcheongnam-do,20180718,31.125,52
Chungcheongnam-do,20180719,25.0833333333,34
Chungcheongnam-do,20180720,35.3333333333,55
Chungcheongnam-do,20180721,42.0,55
Chungcheongnam-do,20180722,38.5,53
Chungcheongnam-do,20180723,26.3333333333,42
Chungcheongnam-do,20180724,39.3333333333,79
Chungcheongnam-do,20180725,23.5,32
Chungcheongnam-do,20180726,26.875,38
Chungcheongnam-do,20180727,40.125,57
Chungcheongnam-do,20180728,31.6666666667,59
Chungcheongnam-do,20180729,19.5416666667,38
Chungcheongnam-do,20180730,12.25,24
Chungcheongnam-do,20180731,18.375,25
Chungcheongnam-do,20180801,27.4166666667,54
Chungcheongnam-do,20180802,23.3333333333,41
Chungcheongnam-do,20180803,26.0,47
Chungcheongnam-do,20180804,26.9166666667,40
Chungcheongnam-do,20180805,22.25,31
Chungcheongnam-do,20180806,27.6666666667,40
Chungcheongnam-do,20180807,20.5,45
Chungcheongnam-do,20180808,22.75,32
Chungcheongnam-do,20180809,22.75,35
Chungcheongnam-do,20180810,20.7083333333,40
Chungcheongnam-do,20180811,7.125,17
Chungcheongnam-do,20180812,16.5833333333,30
Chungcheongnam-do,20180813,24.5833333333,44
Chungcheongnam-do,20180814,26.0,36
Chungcheongnam-do,20180815,24.375,65
Chungcheongnam-do,20180816,15.0833333333,28
Chungcheongnam-do,20180817,20.4583333333,122
Chungcheongnam-do,20180818,17.2083333333,29
Chungcheongnam-do,20180819,22.0416666667,35
Chungcheongnam-do,20180820,30.4166666667,47
Chungcheongnam-do,20180821,30.125,39
Chungcheongnam-do,20180822,21.875,38
Chungcheongnam-do,20180823,12.875,19
Chungcheongnam-do,20180824,7.11764705882,29
Chungcheongnam-do,20180825,22.375,31
Chungcheongnam-do,20180826,16.5416666667,28
Chungcheongnam-do,20180827,5.625,13
Chungcheongnam-do,20180828,10.2916666667,23
Chungcheongnam-do,20180829,15.2222222222,26
Chungcheongnam-do,20180830,14.5,28
Chungcheongnam-do,20180831,17.2083333333,45
Chungcheongnam-do,20180901,18.3333333333,33
Chungcheongnam-do,20180902,15.4166666667,28
Chungcheongnam-do,20180903,16.1666666667,27
Chungcheongnam-do,20180904,16.2916666667,26
Chungcheongnam-do,20180905,24.2916666667,37
Chungcheongnam-do,20180906,22.1666666667,34
Chungcheongnam-do,20180907,23.7916666667,38
Chungcheongnam-do,20180908,22.125,42
Chungcheongnam-do,20180909,24.8333333333,43
Chungcheongnam-do,20180910,17.9583333333,26
Chungcheongnam-do,20180911,15.2083333333,33
Chungcheongnam-do,20180912,15.7083333333,31
Chungcheongnam-do,20180913,16.9166666667,25
Chungcheongnam-do,20180914,11.375,21
Chungcheongnam-do,20180915,11.8333333333,18
Chungcheongnam-do,20180916,30.4583333333,56
Chungcheongnam-do,20180917,32.2916666667,46
Chungcheongnam-do,20180918,32.5416666667,68
Chungcheongnam-do,20180919,39.9166666667,55
Chungcheongnam-do,20180920,11.8260869565,51
Chungcheongnam-do,20180921,14.8333333333,21
Chungcheongnam-do,20180922,32.9375,47
Chungcheongnam-do,20180923,28.5416666667,48
Chungcheongnam-do,20180924,17.375,34
Chungcheongnam-do,20180925,15.125,31
